original_mean,original_std,original_min,original_max,clahe_mean,clahe_std,clahe_min,clahe_max,contrast_improvement,brightness_change,image_path
123.15228843688965,66.21037919822369,0,255,125.9662675857544,67.6987199570099,1,255,1.488340758786208,2.813979148864746,2b6ec0aa221b1f430e8f5cb1696844dd.jpg
160.24742794036865,46.9110057695825,0,255,153.25794887542725,51.282163671097486,0,255,4.371157901514984,-6.989479064941406,613fd7f3a8b48248d4027c90a414ff9a.jpg
99.32818603515625,49.09587114921257,10,251,111.23397254943848,54.54158910671907,4,253,5.445717957506503,11.905786514282227,eaa4b09922cfd1c4130787403173e93a.jpg
132.94351482391357,86.6418842382505,0,255,127.5551986694336,85.66726917143346,0,255,-0.9746150668170372,-5.3883161544799805,5c10838d84f0c6a1bf21c375100a1e7d.jpg
149.126784324646,79.15194655457807,0,255,140.25729370117188,78.5759998592767,1,255,-0.5759466953013685,-8.869490623474121,24b3b89454ece6db0ba1a5cb83f3421a.jpg
144.4526834487915,66.73708906137804,0,255,140.86954498291016,66.75773803490571,1,255,0.020648973527670478,-3.5831384658813477,2866813d0d8eeae54af11160adb68731.jpg
118.5469274520874,63.51428869019597,0,227,127.49740219116211,64.08111417150882,1,252,0.566825481312847,8.950474739074707,e2ec7fc4c6f718c7da540ee96d64b724.jpg
164.9688959121704,66.8668378789586,0,255,154.38265705108643,69.22808664542568,0,255,2.361248766467071,-10.586238861083984,231eceaec9e603e7cdb2021bd2ccbe02.jpg
157.40447807312012,67.24338296387316,0,255,150.50090789794922,70.26847663666531,0,255,3.0250936727921527,-6.903570175170898,f0b7c809436fc5f445098da06308cebc.jpg
127.08056735992432,66.99586142802657,0,247,125.84827136993408,65.45507202841702,1,250,-1.540789399609551,-1.2322959899902344,fdcdbc6befee8ab9553039895835bad8.jpg
106.25217151641846,61.14055814326879,0,255,117.23361206054688,60.59370555661337,2,255,-0.5468525866554188,10.981440544128418,88974ca0acec2690c1e0377c4523662e.jpg
148.1749029159546,42.538336954283295,21,255,144.26553535461426,53.280950049210524,4,255,10.74261309492723,-3.909367561340332,12ede510c82b53705e33fa758ff03131.jpg
123.04933166503906,62.938759907054106,0,252,131.30416679382324,64.40169829589335,0,255,1.4629383888392482,8.25483512878418,6e4915e84e38de5d90efe0ecfd8f2cf6.jpg
138.15249919891357,86.14170486772841,0,255,135.23668956756592,83.66961023865589,0,255,-2.472094629072515,-2.9158096313476562,d28436f3bcb1f8a129b35a812d5c8cfb.jpg
142.3027515411377,53.59545071053759,0,255,147.47894191741943,60.86805642428566,0,255,7.272605713748071,5.176190376281738,6fe8a6cb3929ebdfa1cc078b0318e363.jpg
136.90190601348877,81.19517263024404,0,255,130.05694389343262,80.27010501156657,0,255,-0.925067618677474,-6.844962120056152,ab8276dba30d7268b96c07a0fff9bbdb.jpg
163.2661256790161,68.45009926837454,0,255,156.7416296005249,69.85624568047382,0,255,1.4061464120992753,-6.524496078491211,7cc9b48563e197c84ec4ee8d30d5b3ce.jpg
161.39573860168457,57.485341911496604,0,255,143.9932518005371,62.10004553439771,1,255,4.614703622901104,-17.40248680114746,0187da5fd71c7a2917346bf12a67bbe4.jpg
156.79392433166504,79.93509109084542,0,255,147.43274116516113,77.41681410555472,1,255,-2.518276985290697,-9.361183166503906,c394eadea89e5795c8037280492d116d.jpg
140.38197898864746,83.68181947186444,0,255,135.81731796264648,82.04370763246602,2,255,-1.6381118393984195,-4.564661026000977,816008f1b6e1fd740b3b52bb9e258377.jpg
174.44323921203613,64.22650406860336,0,255,162.80372714996338,65.70612266985782,1,255,1.479618601254458,-11.639512062072754,38d4443729e3b217cb38e78df6694dd7.jpg
133.86445808410645,65.04362856099256,0,255,131.87576961517334,66.44918996095403,0,255,1.4055613999614707,-1.9886884689331055,da922b5ee573e770260d4f6c849a17a5.jpg
124.15762329101562,65.63726184929234,0,255,125.21728038787842,71.3999990247065,1,255,5.762737175414159,1.059657096862793,5c796eb672128aa15473051998334a09.jpg
120.8201494216919,70.8953233777101,0,255,123.54612350463867,67.43454842234455,0,255,-3.460774955365551,2.7259740829467773,fa6cfad334f4061af968f0896319bdf4.jpg
139.46307754516602,61.75038928716344,0,255,140.63721084594727,63.941437113611684,0,255,2.1910478264482407,1.17413330078125,41cee81dbe9886a56b6c3ee56fb23448.jpg
138.72004222869873,52.23034737737251,0,255,143.423189163208,58.84929532802922,1,255,6.618947950656711,4.703146934509277,d7c148eb16f56462447f7f9c78ce390d.jpg
123.60093784332275,69.72434165097862,0,246,122.62066459655762,67.69015661710426,0,250,-2.0341850338743512,-0.9802732467651367,7e27268a3207b3c92b29380778076742.jpg
148.05188083648682,61.85298727426647,0,255,143.69573593139648,66.80235554926654,2,255,4.949368275000069,-4.356144905090332,73e54ffef4d7e3de197b530d4f1ae026.jpg
118.0898962020874,77.32724778030965,0,255,118.8524398803711,75.60952762127376,1,255,-1.717720159035892,0.7625436782836914,9d9caa9e06ec349f19f871e3fe2f343a.jpg
126.74428653717041,58.14393426505019,0,255,133.5524549484253,62.27528988155847,0,255,4.13135561650828,6.808168411254883,c1ef70e18d73c3fe0b0d741b1b0b59fb.jpg
137.5276002883911,59.20990688531885,0,255,137.17674160003662,64.77996910296959,2,255,5.570062217650737,-0.3508586883544922,0c577dc6594dab44ebbd6964de673eaa.jpg
129.96936893463135,64.6801464169921,0,234,129.83480548858643,67.66765753919984,1,250,2.987511122207735,-0.13456344604492188,4652edceea12613caef68322a7fddec0.jpg
137.20793342590332,63.92621753477063,0,255,143.1783208847046,63.96455786274694,1,255,0.03834032797631437,5.9703874588012695,4004f114ab2ecb224ac7484957b79ea4.jpg
122.9533805847168,50.24911618813878,0,249,128.15455055236816,56.21127006509019,1,254,5.962153876951412,5.201169967651367,e991a1b8b7d4d863205850ceb863343a.jpg
145.9442949295044,63.093093522601244,0,255,142.585054397583,64.95010728202058,0,255,1.8570137594193383,-3.3592405319213867,18ee9ef3baea468de2087e0edd85e919.jpg
151.73970222473145,49.24889149657264,0,255,153.7751235961914,53.00499117169355,1,255,3.7560996751209075,2.035421371459961,1fc71d17e68259b0ae13b884ccce7309.jpg
122.82695865631104,64.71077633962909,0,255,126.01618385314941,65.64720603070226,1,255,0.9364296910731724,3.189225196838379,e9269d70abec8d90f4790c6afaa4a924.jpg
131.64835166931152,62.253637006220906,0,252,131.88619232177734,63.00836020695767,1,254,0.7547232007367626,0.2378406524658203,23c9516db65572bae3125bcaead302d3.jpg
126.06069374084473,91.92695840077353,0,255,122.85407638549805,89.33789206577119,0,255,-2.589066335002343,-3.2066173553466797,a824f7f43552c3af8d846dd1cc0f0c11.jpg
131.59958934783936,65.18680081441973,0,255,134.5712022781372,70.13511530338691,2,255,4.948314488967185,2.9716129302978516,2cb442312ff65f3255923b38dc6dc2fa.jpg
135.27603435516357,53.025914449582,0,255,142.16156387329102,56.92446615516697,0,255,3.898551705584971,6.885529518127441,9943805f08872ab64d994fc84ff1b25d.jpg
144.11991024017334,42.60047871860152,0,255,143.22639846801758,52.50017116981284,0,255,9.899692451211315,-0.8935117721557617,b19140c03d24dd602afccafbb6485930.jpg
143.44714069366455,59.85645790862397,0,255,149.0715456008911,62.295159130533754,0,255,2.4387012219097812,5.6244049072265625,d2305891b7a1433e06323ea610d47884.jpg
146.37366580963135,85.02788520715792,0,253,136.37547779083252,83.45514730078033,1,254,-1.572737906377597,-9.998188018798828,a61be8051f02ec494ed40696e988f6d1.jpg
122.06325912475586,61.17017105785593,0,255,127.07580661773682,61.770998602240105,2,255,0.600827544384174,5.012547492980957,d700828f067b24ac9bc70bc8bbee1bea.jpg
163.11589908599854,51.05411147711309,0,245,150.96899700164795,53.097219686076,1,249,2.043108208962913,-12.146902084350586,7ec4a135c83baf0142cb9d7cfc597937.jpg
135.9761724472046,83.9603243387552,0,255,130.35378456115723,81.77419145034142,0,255,-2.1861328884137805,-5.622387886047363,b66bd49e532dc5b3d043aff504c5f165.jpg
117.00092124938965,49.441200466145865,0,255,126.6679105758667,54.61077060461574,1,255,5.169570138469872,9.66698932647705,9df823bdb8130ffcea2bee7544a0db94.jpg
139.8776512145996,84.00949997559111,0,255,135.8266954421997,83.02183506084575,1,255,-0.9876649147453662,-4.050955772399902,8004676ecf95af8cee446cbcd139a938.jpg
135.1983127593994,56.43809660751416,0,255,140.38006114959717,60.908630918706024,0,255,4.470534311191862,5.181748390197754,f5eb3e7e9ee9c4d08377de30251a94e2.jpg
128.888897895813,63.62678339256322,0,255,128.3681755065918,65.41107316084873,2,255,1.784289768285511,-0.5207223892211914,cf95785b8e8bf924e9cf0b51faef41aa.jpg
134.47391891479492,60.13540158726514,0,255,135.87981700897217,63.19601222672396,0,255,3.0606106394588153,1.405898094177246,7fd3b9dfa5050c1f879046960e0cf0d7.jpg
116.00858402252197,70.51702176033487,0,244,120.85942077636719,71.69191138038684,1,252,1.174889620051971,4.850836753845215,2e7b51cf120ec59d369331d09bba34b8.jpg
120.66299533843994,67.1562538908684,0,255,125.53522300720215,68.61985133490376,1,255,1.4635974440353579,4.872227668762207,5110151fc236f15afffe7a5f8b9d7173.jpg
153.63541793823242,78.12697540956195,0,255,148.58709907531738,75.28298708282645,0,255,-2.8439883267354986,-5.048318862915039,f60cef429e2b47fd330fbfcfd3ec3a31.jpg
134.95682525634766,51.32488438047425,0,255,140.16768074035645,57.78295517435921,1,255,6.458070793884957,5.210855484008789,215ebc513445e8e809addf6029df970c.jpg
144.58464527130127,48.315812318268996,0,255,142.03214645385742,50.830933481554595,2,255,2.515121163285599,-2.5524988174438477,9c9f556eea533f066368e0f4a452bee7.jpg
156.17497062683105,73.37981804581544,0,255,151.85039615631104,72.71831735266974,1,255,-0.6615006931456975,-4.3245744705200195,abffa843a8032bc9d0fd85b85ee99ca3.jpg
126.52786254882812,49.37948317605111,0,255,123.1131238937378,59.40259734904256,1,255,10.023114172991448,-3.414738655090332,0c6a7e3c733bd4f4d89443ca16615fc6.jpg
123.64091873168945,69.7516803831946,0,255,124.57659149169922,72.50690127959999,2,255,2.7552208964053904,0.9356727600097656,66c03db83615b5c925b5bbdcd4a3c326.jpg
156.3346061706543,70.53086265473796,0,255,146.57289123535156,71.36893901562468,0,255,0.838076360886717,-9.761714935302734,ae36d480c2a2fc78c9ff95f4266bd059.jpg
136.75881576538086,59.84521111684845,0,255,144.1144552230835,62.93211366439021,0,255,3.0869025475417544,7.355639457702637,edc6ab1b2233143d011edf7706c32b6c.jpg
128.00183582305908,64.8819384491129,0,255,130.3349151611328,66.53941801184456,0,255,1.657479562731666,2.3330793380737305,0760a14308badcbd370c6866c9db3a0a.jpg
144.1648292541504,59.96803291668142,0,255,142.65558433532715,65.0519927179259,1,255,5.083959801244475,-1.5092449188232422,1f80202df9f9ee45002ea22f2f29d31f.jpg
171.6840581893921,47.02908361727512,0,255,158.3088092803955,56.92282084830277,1,255,9.89373723102765,-13.375248908996582,dd83b3e293e8801c9fb167c53f96e2b6.jpg
153.43493175506592,57.89813324136555,0,255,144.49161434173584,63.846033461706114,1,255,5.947900220340564,-8.943317413330078,6f8e0af5fff2c4c45f6eb841a4221235.jpg
116.71706867218018,75.08731853137608,0,255,119.22450828552246,77.32740666878222,2,255,2.2400881374061328,2.507439613342285,7af293bb03a398b6c01473dafb739d1e.jpg
163.42007541656494,66.55031175203933,0,255,159.0367250442505,68.57092736024252,0,255,2.0206156082031868,-4.383350372314453,a0f8199197edd3488950b47b3db6646b.jpg
156.08639430999756,55.63920170616738,0,243,150.92278289794922,60.30128194326962,1,252,4.662080237102245,-5.16361141204834,ab11a974837f5313912804939bfae79e.jpg
160.1721477508545,66.01347835944422,0,255,153.18097400665283,68.01219990954597,1,255,1.9987215501017488,-6.99117374420166,77d6928016b9ddbb311fe1653289790e.jpg
140.63463878631592,77.87806939207391,0,255,132.80121994018555,77.99141468018323,0,255,0.11334528810931488,-7.833418846130371,de4ab903cee751d979e2a7c14f51500f.jpg
143.75014972686768,60.09553381147645,0,255,141.9466848373413,62.3758794414149,0,255,2.280345629938452,-1.8034648895263672,6b49f9a611fb606933242b3409569497.jpg
149.68773937225342,36.29769395768835,3,255,143.50769710540771,48.321272058620515,1,255,12.023578100932163,-6.180042266845703,33bcd2002f1d92524e489a70b48aaf38.jpg
136.65117645263672,65.69884380319527,0,232,139.7792911529541,67.07093901105524,1,251,1.3720952078599709,3.128114700317383,3583d368951a896ea95b498bb4efaec4.jpg
118.97597408294678,54.85558216857225,0,255,126.42291831970215,57.30066732477485,0,255,2.4450851562026017,7.446944236755371,d1dfd6ac02ac34ebaf9788ec9b2de1f3.jpg
155.70073413848877,77.93809156935087,0,255,147.07311058044434,77.61366662971174,0,255,-0.32442493963912966,-8.627623558044434,0c8447ce02d73c505a90a9c7af8c83ce.jpg
160.39821338653564,51.66143856045429,0,236,152.6968870162964,58.742081911914596,1,251,7.080643351460303,-7.701326370239258,363999879bc614085397f192124c23b0.jpg
138.87428092956543,47.460301895799184,0,255,141.3257179260254,54.478599321411,1,255,7.018297425611813,2.451436996459961,42fba4329860d5995fea57553104907a.jpg
134.84207820892334,64.95878850033303,0,235,133.9631814956665,67.35732420698449,1,252,2.398535706651458,-0.8788967132568359,8ab165974684980021cfd4d69d0874a5.jpg
137.21174812316895,83.11371630452477,0,255,130.998046875,81.93286572465962,1,255,-1.180850579865151,-6.213701248168945,f42000d2ffb02c74c696fba7678c51a6.jpg
120.80860137939453,57.034032023782146,0,255,123.4059419631958,61.711471749158235,1,255,4.6774397253760895,2.5973405838012695,87a8df2f22475c7200ebe891d0f25b88.jpg
183.80621910095215,66.53384327622679,0,255,167.8985538482666,72.20655234955188,1,255,5.672709073325095,-15.907665252685547,4016b176eaf40d514b0559a0aeb48f21.jpg
114.7903642654419,68.24430309932325,0,255,122.09568977355957,69.59214257167183,1,255,1.347839472348582,7.305325508117676,877a53d035ddd0a518cb4c08f7f0d962.jpg
115.23651123046875,53.379340584631784,0,255,128.92065048217773,58.72631731795036,0,255,5.346976733318577,13.684139251708984,ded121c1fb2afcda23e7eb5aefa7daa0.jpg
140.17037868499756,66.18974738404665,0,243,134.72382259368896,68.55957539635843,2,252,2.369828012311771,-5.446556091308594,5879d22d9f6aec0ba5d682bcc6131e22.jpg
153.57104206085205,57.82553796401471,0,255,146.560866355896,62.93428432372703,0,255,5.10874635971232,-7.010175704956055,fc7a5aa2e71f3a9cd2ee1a871303239e.jpg
122.02090263366699,60.77880501313374,0,255,130.0098123550415,63.806828290992044,1,255,3.0280232778583027,7.988909721374512,995533127aa50c3b1a64829055850319.jpg
163.36292934417725,73.48241118721484,0,255,157.40736484527588,73.38418995876008,0,255,-0.09822122845476144,-5.955564498901367,e694841193437bcb89ad2c1acbf95f79.jpg
111.39690589904785,69.90717926786634,0,255,117.18821907043457,76.43793346258941,2,255,6.530754194723073,5.791313171386719,68194ba7f002feafff03a21625a07305.jpg
122.60946083068848,66.17742320398773,0,248,126.33871650695801,63.041020526859924,1,254,-3.136402677127805,3.7292556762695312,f1e4056384e1926c3ae33882e0dc00cb.jpg
148.93140506744385,64.00692509774672,0,255,141.39740467071533,66.39394983810479,0,255,2.387024740358072,-7.534000396728516,53d4fbf11ca8be107a343df37ca9eddc.jpg
134.77562808990479,64.01647727271485,0,228,133.33553409576416,66.13606640517045,1,250,2.1195891324556015,-1.440093994140625,168ff8ed5a696e2b1270b6449a996cd5.jpg
123.37457942962646,67.70019623211363,0,243,126.7822437286377,69.36238914751429,0,251,1.6621929154006665,3.4076642990112305,e988f84d11f5903f930dd67fa55ce628.jpg
123.9051160812378,59.78096076599653,0,255,124.08790397644043,61.58396104988244,0,255,1.8030002838859076,0.18278789520263672,18533a53425600e4da1e36085cbad104.jpg
176.59593200683594,44.135701424532606,0,246,162.6614694595337,48.51404982630731,2,251,4.378348401774701,-13.934462547302246,10e7dac260f11046164aa94f2d8add9f.jpg
115.31120777130127,76.91697352195327,0,253,124.36616230010986,73.67003203465143,0,253,-3.2469414873018394,9.054954528808594,00bcb82818ea83d6a86df241762cd7d0.jpg
159.18080043792725,78.30464213503062,0,255,153.70779705047607,76.53689927492222,1,255,-1.7677428601083989,-5.473003387451172,2121782e288bb5fccf342938ce4faee2.jpg
101.5750617980957,68.44488354597415,0,255,109.63599967956543,72.95995351717295,2,255,4.515069971198798,8.060937881469727,522dea0833b59836405679f464299eac.jpg
150.37989711761475,71.40298695262433,0,255,140.1275749206543,71.26448523560465,1,255,-0.13850171701967895,-10.25232219696045,4987937425ec6478ba2f1c7549cb5369.jpg
98.9295072555542,47.96667251698469,1,207,116.955979347229,54.303306767732565,0,237,6.336634250747878,18.026472091674805,b5bd1410c0347b22fba82f6bb6a3a45c.jpg
156.55070972442627,75.2817286621422,0,255,149.65906429290771,74.47717191114923,2,255,-0.8045567509929725,-6.891645431518555,6ce61a39f1e1bff629566de047ab8775.jpg
156.53313064575195,75.2609129120881,0,255,155.1811056137085,73.74569836049295,1,255,-1.5152145515951503,-1.352025032043457,17a34d586de2a9e5a440755ea530ce5d.jpg
137.28477573394775,69.65097549206435,0,255,135.20554733276367,72.28205598659551,2,255,2.6310804945311617,-2.079228401184082,4a5732c7b9983cc84c987f27de556a9a.jpg
145.195143699646,58.10876188894431,0,255,145.680908203125,61.595500752298356,1,255,3.4867388633540486,0.4857645034790039,aaef6f8db63b90e24660b8d788103ff6.jpg
126.54326248168945,70.48879182230664,0,255,124.82603359222412,73.34950463641783,1,255,2.8607128141111957,-1.717228889465332,8cacb3b69e1fcc845537d1e4a7c1c5ab.jpg
151.52459621429443,73.94112867567935,0,255,144.63385581970215,74.88977154884266,0,255,0.9486428731633083,-6.890740394592285,56c3bbef093e2a2601cf4373aac9ff92.jpg
114.44071674346924,66.50538225388414,0,255,120.41299819946289,72.17061299890602,2,255,5.665230745021887,5.972281455993652,2cf24e4b4380252c4dc94a0e63bed062.jpg
155.82218742370605,55.44681245367964,0,245,148.50763320922852,59.6968617145063,1,251,4.250049260826657,-7.314554214477539,4bd71829299b65b9ba7a01ce24387427.jpg
156.20116424560547,72.29885811556056,0,255,149.6691951751709,73.2708103603014,0,255,0.9719522447408337,-6.53196907043457,fb8e11c6b2886b2d41b379e0598669b9.jpg
116.51753807067871,52.37386120010977,0,255,126.01920223236084,55.48138633130337,1,255,3.107525131193597,9.501664161682129,5ee7d7e6df4cda91b44134754044751c.jpg
164.9604082107544,49.479727431077706,0,255,154.58704376220703,56.67742161889732,0,255,7.197694187819614,-10.373364448547363,98ffafc82ac9d3aec1d4d3957d0d9322.jpg
138.7713451385498,68.66313892647881,0,245,134.75195407867432,69.14210299703655,1,249,0.47896407055773693,-4.019391059875488,a7e65af70639bcbe5abc17ed529ab765.jpg
99.11604118347168,56.874755543117416,0,229,110.92027473449707,60.15620871110763,1,250,3.2814531679902146,11.80423355102539,67533fa705019e473c1609ec6ed294d8.jpg
115.4506025314331,67.9332683361969,0,255,117.93173789978027,72.66927891843584,2,255,4.736010582238933,2.481135368347168,edb61d8f85f46f6da703ab9730bf35b1.jpg
155.05310726165771,58.31041367584378,0,238,147.16142177581787,63.00290861125955,0,252,4.692494935415766,-7.891685485839844,58f1092e67574175f2f17b06b1f66911.jpg
141.34724807739258,64.21645339920121,0,255,139.26372528076172,67.94305115415372,1,255,3.7265977549525076,-2.0835227966308594,9340b8c8362e2734af5bf9edecf6efac.jpg
174.16291427612305,64.65212468301773,0,255,163.5165433883667,68.010500426902,1,255,3.3583757438842667,-10.646370887756348,f2c0995bf613672b13eb82ee09b1547b.jpg
142.35850143432617,59.8667720929094,0,255,139.40729236602783,61.45384433381151,2,255,1.5870722409021099,-2.95120906829834,373c57c281c8b4476ee2603757fde26a.jpg
140.20068073272705,54.32258979266153,0,255,140.39206504821777,60.172707742456915,2,255,5.850117949795383,0.19138431549072266,675d4dfbc02d948b3be479815f560c2e.jpg
164.54788208007812,71.3716925470108,0,255,157.30011749267578,72.71954273288831,1,255,1.347850185877519,-7.247764587402344,f8e34b28f4fa0c030e1d55b1190990f1.jpg
146.77341747283936,77.50021487473231,0,255,138.02300834655762,77.9371151575875,0,255,0.43690028285519134,-8.750409126281738,305e4add9c72c91e9984305bf4e85aee.jpg
121.83019256591797,66.78498842554659,0,255,124.29825401306152,69.81608007804233,1,255,3.0310916524957463,2.4680614471435547,26d1d5a0ef2e692c6340e74859ffdc53.jpg
120.67419242858887,68.83958171744105,0,255,123.38695907592773,74.1848891908907,1,255,5.345307473449651,2.712766647338867,4adeb5e5837fa7187535346c27d1afa6.jpg
161.49147605895996,51.010469669215205,0,233,153.04419326782227,57.66570216564459,1,251,6.6552324964293845,-8.447282791137695,13088cbf40717bace59ef0961554c08f.jpg
125.68402671813965,69.16599948661072,0,255,128.15140628814697,68.00707528938163,1,255,-1.1589241972290836,2.467379570007324,f5b2547ee619395f63368aab8996f2fb.jpg
106.21910381317139,52.64811867938481,0,255,120.7728385925293,61.081847820765006,1,255,8.433729141380198,14.55373477935791,a2480b9f63cc65e052dc0b9ad19c866e.jpg
114.10803413391113,65.70795507416507,0,255,122.04489421844482,69.8640860808683,1,255,4.156131006703234,7.936860084533691,8845010681f45c2c6f2271ac8bebdfbc.jpg
132.36671447753906,50.260284035872665,0,255,138.44207382202148,58.64083304904377,1,255,8.380549013171105,6.075359344482422,67d78accb5656a6e435a912ca941c27e.jpg
135.56845474243164,51.298316624542664,4,255,137.09323692321777,57.35277256968479,1,255,6.054455945142124,1.5247821807861328,05e0b2465053b685ca37849eac3dd62f.jpg
121.55662727355957,61.69420847479032,0,237,126.98999404907227,62.58524678802619,0,253,0.8910383132358675,5.433366775512695,c85587ddf15dbf7ab134208647cb9856.jpg
121.45230960845947,77.58694669783166,0,255,121.83063507080078,78.75806624348128,2,255,1.171119545649617,0.3783254623413086,77d62e6304de7f244ac509794c99b483.jpg
137.69750022888184,51.13078891733798,0,237,133.78676891326904,57.494377498845765,1,253,6.363588581507784,-3.910731315612793,53be245b32ccb6e9cfd1bee68969fcd5.jpg
168.174147605896,71.89938812756951,0,255,159.81270122528076,73.26558313892103,1,255,1.3661950113515218,-8.361446380615234,e9954e6e3b2d0c5bf990a519c0ba5abe.jpg
161.67594718933105,48.516064400019474,0,255,154.83480548858643,53.476947810761644,1,255,4.96088341074217,-6.841141700744629,513203e29fe43941076e37a945e58c36.jpg
166.81937408447266,62.63937625188662,0,255,157.27809715270996,66.88737127513541,0,255,4.247995023248791,-9.541276931762695,6ada6149fec45a9046dbfe15e3459ec8.jpg
96.05558490753174,75.6430747082233,0,255,101.18896007537842,77.90077305068391,2,255,2.257698342460614,5.13337516784668,7691599752bbacd065fc71d3b54e67d0.jpg
147.20546054840088,64.19487337795034,0,255,141.8101511001587,64.08145122989202,1,255,-0.1134221480583193,-5.3953094482421875,659c6031ed4b7d875e5e14662eb50bf2.jpg
144.0375270843506,81.81761646115972,0,255,142.72824096679688,79.99150392923539,1,255,-1.8261125319243234,-1.309286117553711,75dc0e82de7e756942ad4dcdb45c1c8d.jpg
137.34621143341064,70.6414193450037,0,240,134.29923820495605,70.58173083864861,1,252,-0.059688506355087156,-3.04697322845459,2b658b536fb15c22f623c3d6672b64d0.jpg
151.22874069213867,59.97939132641949,0,230,147.38667583465576,62.3208972151462,1,246,2.341505888726715,-3.84206485748291,734bbd50e6a2265ae0092510852c9c24.jpg
127.28139019012451,64.2249463754306,0,238,128.56056785583496,67.05815764131897,1,250,2.833211265888366,1.2791776657104492,2954986a6bc846398d3cc9bc2297ed84.jpg
123.9488525390625,60.73595744071799,0,230,126.90467548370361,63.09714336698469,0,252,2.3611859262666997,2.9558229446411133,6833c509c10b569d6167db70b83ee5d5.jpg
98.46095752716064,67.57535957554208,0,255,111.0700454711914,70.94723626292662,2,255,3.3718766873845425,12.609087944030762,e9581123b6819b2cd1bcf6ed35481520.jpg
158.24516487121582,68.10056237932355,0,255,154.0437831878662,67.74477601349174,0,255,-0.3557863658318041,-4.201381683349609,23cc21ad490ea10045c00fba3a208b3f.jpg
135.04487133026123,75.03222082231494,0,255,129.11282444000244,76.82075741231749,2,255,1.7885365900025505,-5.932046890258789,3156b5feb62ed8cfdafef21f1f82a6c1.jpg
107.7542724609375,65.9082434728298,0,255,117.40300369262695,70.99361234258856,2,255,5.085368869758767,9.648731231689453,b17fa1439061ffd2a0b36e8acd83bc32.jpg
136.31557178497314,58.80106705570602,0,255,133.84631156921387,66.49573963898293,2,255,7.694672583276905,-2.4692602157592773,70eb6d92bf0c7e35e0d55e17d00629fa.jpg
131.25492191314697,76.239659700127,0,255,128.10316562652588,68.21935937622058,1,255,-8.020300323906426,-3.1517562866210938,6a956ce4e56235dd8de081a965a36c2a.jpg
142.6499538421631,82.35182244507065,0,255,135.11462211608887,82.39271574628036,1,255,0.04089330120970658,-7.535331726074219,56dd85ec693c65d811902a9054610f8b.jpg
142.48482036590576,60.529064687577836,0,255,139.74772930145264,63.088025533646096,1,255,2.55896084606826,-2.737091064453125,68eb45dbf790f2f829d8c6a8690b0d25.jpg
162.4181432723999,70.23819436618581,0,255,156.24323654174805,70.49889747645965,1,255,0.2607031102738375,-6.1749067306518555,93b19937892c90a3d062674c7c554765.jpg
106.36163806915283,61.24553352758872,0,255,114.2216329574585,67.7336292527437,1,255,6.488095725154977,7.859994888305664,035480fbf46e946e21e7dce78637c329.jpg
137.45526599884033,57.37250469875307,0,255,141.39187812805176,59.68888258838338,1,255,2.31637788963031,3.936612129211426,cea1568b0614b071775567674391519d.jpg
141.21943283081055,81.4242526556865,0,255,138.46265983581543,80.55056352272156,0,255,-0.873689132964941,-2.756772994995117,a458bca92aaba1cea1793c8e1cfde5f3.jpg
107.64560127258301,44.568834199413224,3,219,124.2300386428833,52.180593951366326,1,242,7.611759751953102,16.584437370300293,8e8f6687544bfcd254e60e5e28b260d6.jpg
127.95388412475586,63.677535216359466,0,236,129.04249477386475,64.90946730958713,1,249,1.2319320932276625,1.0886106491088867,b117813585c3d832d90eabc3cce04721.jpg
157.89348030090332,74.92449624792287,0,255,151.42274475097656,75.81775554423847,0,255,0.8932592963155912,-6.470735549926758,f40c08b38fce6f2b77c6019d34521357.jpg
100.80802917480469,64.72502381408515,0,255,112.7155294418335,70.24949316311445,2,255,5.524469349029303,11.907500267028809,c772fcde08c1e9cb49ab6c11b8fe6e42.jpg
168.55066299438477,50.390243709372655,0,255,151.987717628479,59.644655589187295,1,255,9.25441187981464,-16.56294536590576,23f29ee2101fa421afeb84cf923ee9b6.jpg
148.33140182495117,74.66214117941296,0,255,140.3747911453247,74.99865678985853,0,255,0.33651561044557354,-7.956610679626465,e0c85d5a6ff74851b3b1ebdfceca5f48.jpg
132.49762153625488,74.93265020836645,0,247,131.65659427642822,70.97453723972407,0,252,-3.958112968642382,-0.8410272598266602,f8418a411444f8ea00f9b3affe70a758.jpg
163.6418228149414,70.20496556175404,0,255,156.9982042312622,70.6026679970697,1,255,0.39770243531566507,-6.643618583679199,f89667b79d3858d6064f49b5fb203800.jpg
156.11432647705078,48.35476782467932,0,255,148.75991344451904,53.43396115949316,1,255,5.079193334813837,-7.354413032531738,1bbd7232924e951e7fa87ffa0f62ec3d.jpg
134.4388427734375,65.29812814466679,0,245,133.30104541778564,65.75119046699294,1,253,0.4530623223261472,-1.1377973556518555,b55a0fc49ba34ddf21e50dde0f11edca.jpg
123.66545963287354,63.858491330045524,0,255,123.28799629211426,69.08385134823364,1,255,5.225360018188113,-0.37746334075927734,a6bcb9f5d59588d699c5aa83cd3039c7.jpg
116.83623600006104,66.1114541701478,0,255,119.92680549621582,71.50323359187874,2,255,5.391779421730945,3.090569496154785,bee427b74f77002c1a4faa71e65d5744.jpg
168.81057167053223,50.73184226775545,0,247,155.23312950134277,53.479253066738785,1,251,2.7474107989833385,-13.577442169189453,269fe47164da086b729babc8225ea116.jpg
